Transaction_ID,Date,Year,Month,Quarter,Customer_ID,Bank,Branch,Sector,Transaction_Type,Debit_Credit,Amount_NGN,Account_Balance_NGN,Interest_Rate_pct,NPL_Flag,Exchange_Rate_USD,Outlier_Flag
TXN000078,2024-03-31,2024,March,Q1,CUST1355,UBA,Unknown,Government,Deposit,Credit,176575.56,2679147.21,10.3,No,1485.17,No
TXN000285,2024-04-01,2024,April,Q2,CUST1264,FirstBank Nigeria,Branch_15,SME,Wire Transfer,Credit,1547168.2,6455166.83,11.4,No,756.77,No
TXN001344,2024-04-03,2024,April,Q2,CUST1423,FirstBank Nigeria,Branch_14,Corporate,Transfer,Debit,1197703.9,0.0,17.31,No,1328.34,No
TXN000591,2024-04-03,2024,April,Q2,CUST1415,Zenith Bank,Branch_07,Individual,Withdrawal,Debit,1091996.65,1849928.68,11.61,No,1399.59,No
TXN000749,2024-04-04,2024,April,Q2,CUST1269,UBA,Branch_16,SME,POS Payment,Debit,1168815.4,0.0,17.59,No,1371.96,No
TXN000020,2024-04-04,2024,April,Q2,CUST1330,Zenith Bank,Branch_06,Corporate,Withdrawal,Debit,1722569491.79,153584.11,15.69,Yes,986.76,Yes
TXN001158,2024-04-05,2024,April,Q2,CUST1188,Zenith Bank,Branch_06,Retail,Loan Repayment,Debit,1185481.93,2984842.93,15.14,No,973.5,No
TXN001393,2024-04-05,2024,April,Q2,CUST1433,Access Bank,Branch_01,Government,Wire Transfer,Credit,305793.35,2826197.41,19.52,No,1492.36,No
TXN001393,2024-04-05,2024,April,Q2,CUST1433,Access Bank,Branch_01,Government,Wire Transfer,Credit,305793.35,2826197.41,19.52,No,1492.36,No
TXN000327,2024-04-05,2024,April,Q2,CUST1141,GTBank,Branch_02,Retail,POS Payment,Debit,791887.59,745930.9,22.2,No,1383.89,No
TXN000174,2024-04-05,2024,April,Q2,CUST1391,Zenith Bank,Branch_10,Government,Deposit,Credit,102789.8,2911766.08,16.17,Yes,812.5,No
TXN001327,2024-04-06,2024,April,Q2,CUST1484,UBA,Branch_06,Government,POS Payment,Debit,762890.77,2526603.93,14.51,No,831.48,No
TXN001496,2024-04-07,2024,April,Q2,CUST1371,UBA,Branch_13,Individual,Wire Transfer,Credit,708194.0,1509972.81,17.0,No,1388.89,No
TXN000883,2024-04-07,2024,April,Q2,CUST1321,GTBank,Branch_06,Retail,Deposit,Credit,482090.41,1314630.35,14.78,No,1304.88,No
TXN001282,2024-04-07,2024,April,Q2,CUST1367,Zenith Bank,Branch_11,Corporate,Withdrawal,Debit,,1806643.27,9.01,No,1353.89,No
TXN000554,2024-04-07,2024,April,Q2,CUST1261,GTBank,Branch_18,Retail,Interest Credit,Credit,738761.18,3708723.91,15.93,Yes,1447.64,No
TXN000625,2024-04-08,2024,April,Q2,CUST1012,Access Bank,Branch_18,Government,Transfer,Debit,1855658.67,0.0,8.47,No,1579.26,No
TXN001601,2024-04-09,2024,April,Q2,CUST1076,Access Bank,Branch_11,Corporate,Withdrawal,Debit,,0.0,20.66,No,1064.13,No
TXN001562,2024-04-10,2024,April,Q2,CUST1058,UBA,Branch_19,SME,Loan Repayment,Debit,1382754.27,1808278.16,16.46,Yes,851.98,No
TXN001855,2024-04-10,2024,April,Q2,CUST1030,Zenith Bank,Branch_08,Retail,POS Payment,Debit,1490791.17,3826601.74,14.01,No,1591.27,No
TXN001862,2024-04-11,2024,April,Q2,CUST1012,UBA,Branch_03,Corporate,ATM Withdrawal,Debit,630596.52,546637.8,22.98,No,1330.2,No
TXN000410,2024-04-11,2024,April,Q2,CUST1464,Zenith Bank,Branch_05,Government,ATM Withdrawal,Debit,1585418.58,0.0,22.36,Yes,1123.91,No
TXN000551,2024-04-11,2024,April,Q2,CUST1489,FirstBank Nigeria,Branch_02,Individual,Withdrawal,Debit,,994290.5,12.7,No,826.95,No
TXN001479,2024-04-12,2024,April,Q2,CUST1063,GTBank,Branch_09,Government,Loan Repayment,Debit,1219409.61,0.0,22.45,No,841.28,No
TXN000022,2024-04-12,2024,April,Q2,CUST1434,Access Bank,Branch_01,Corporate,Wire Transfer,Credit,1729368.46,2949446.94,22.65,No,1587.51,No
TXN000430,2024-04-13,2024,April,Q2,CUST1089,UBA,Branch_17,Individual,Withdrawal,Debit,145235.75,0.0,11.09,No,1563.2,No
TXN001497,2024-04-14,2024,April,Q2,CUST1268,GTBank,Branch_12,Corporate,Wire Transfer,Credit,7297780786.85,3841458.08,9.43,No,1465.65,Yes
TXN000081,2024-04-15,2024,April,Q2,CUST1159,FirstBank Nigeria,Branch_16,Retail,Loan Repayment,Debit,923165.06,1853488.02,7.73,No,1542.76,No
TXN000509,2024-04-16,2024,April,Q2,CUST1016,FirstBank Nigeria,Branch_07,Government,Interest Credit,Credit,1485436596.05,1041069.27,18.26,No,806.22,Yes
TXN001220,2024-04-17,2024,April,Q2,CUST1041,FirstBank Nigeria,Branch_03,Individual,ATM Withdrawal,Debit,500256.54,1184857.81,16.32,No,1559.07,No
TXN000421,2024-04-17,2024,April,Q2,CUST1161,Zenith Bank,Unknown,Corporate,Withdrawal,Debit,852430.14,347038.05,16.62,No,1110.03,No
TXN000421,2024-04-17,2024,April,Q2,CUST1161,Zenith Bank,Branch_18,Corporate,Withdrawal,Debit,852430.14,347038.05,16.62,No,1110.03,No
TXN000859,2024-04-17,2024,April,Q2,CUST1461,Access Bank,Branch_03,Corporate,Withdrawal,Debit,160079.7,1859082.43,7.13,No,1040.83,No
TXN000689,2024-04-20,2024,April,Q2,CUST1351,Zenith Bank,Branch_19,Government,Wire Transfer,Credit,1747074.93,4376796.75,8.04,No,1452.75,No
TXN001611,2024-04-22,2024,April,Q2,CUST1157,Zenith Bank,Branch_01,Individual,Interest Credit,Credit,1151630.96,2871951.07,15.14,No,1406.23,No
TXN001652,2024-04-23,2024,April,Q2,CUST1390,GTBank,Unknown,SME,Transfer,Debit,39415.24,4622.33,20.67,No,1366.24,No
TXN001498,2024-04-24,2024,April,Q2,CUST1059,Access Bank,Branch_01,SME,POS Payment,Debit,747560.02,2792275.47,11.48,No,933.23,No
TXN001742,2024-04-24,2024,April,Q2,CUST1377,UBA,Branch_16,Retail,Loan Repayment,Debit,898926.88,2279229.28,10.75,No,887.59,No
TXN001966,2024-04-25,2024,April,Q2,CUST1322,Zenith Bank,Branch_02,Government,ATM Withdrawal,Debit,1600805.65,0.0,8.01,No,957.77,No
TXN001022,2024-04-26,2024,April,Q2,CUST1494,Access Bank,Branch_09,Individual,Withdrawal,Debit,1055414.06,0.0,16.48,No,1023.62,No
TXN001256,2024-04-27,2024,April,Q2,CUST1396,GTBank,Branch_08,Individual,Transfer,Debit,,0.0,15.14,No,1028.67,No
TXN000320,2024-04-27,2024,April,Q2,CUST1176,UBA,Branch_18,Individual,Loan Repayment,Debit,122437.0,3928054.78,12.86,No,1334.01,No
TXN000261,2024-04-28,2024,April,Q2,CUST1295,Access Bank,Branch_17,Retail,Wire Transfer,Credit,1267438.71,4447828.52,22.22,No,1387.33,No
TXN001417,2024-04-29,2024,April,Q2,CUST1342,UBA,Branch_16,Retail,Withdrawal,Debit,400648.74,3385697.25,6.18,No,756.08,No
TXN000102,2024-04-29,2024,April,Q2,CUST1380,FirstBank Nigeria,Branch_12,Individual,Wire Transfer,Credit,816527.71,4463193.51,23.58,Yes,934.68,No
TXN000993,2024-04-29,2024,April,Q2,CUST1002,FirstBank Nigeria,Branch_20,Retail,Deposit,Credit,307174.01,5536525.18,12.61,No,1019.85,No
TXN000944,2024-04-30,2024,April,Q2,CUST1151,GTBank,Branch_10,Corporate,Deposit,Credit,48489.74,606191.88,13.62,No,942.0,No
TXN001271,2024-04-30,2024,April,Q2,CUST1162,GTBank,Branch_04,Retail,Loan Repayment,Debit,1599682.53,721812.95,12.34,No,1553.16,No
TXN000479,2024-04-30,2024,April,Q2,CUST1285,FirstBank Nigeria,Branch_06,Government,ATM Withdrawal,Debit,1405249.56,0.0,13.61,No,1217.47,No
TXN000736,2024-05-01,2024,May,Q2,CUST1224,FirstBank Nigeria,Unknown,Government,Loan Repayment,Debit,,1638933.42,15.1,No,1357.92,No
TXN001080,2024-05-02,2024,May,Q2,CUST1036,UBA,Branch_04,Individual,Withdrawal,Debit,957803.58,4051529.29,7.96,No,1168.88,No
TXN000381,2024-05-03,2024,May,Q2,CUST1198,Zenith Bank,Branch_15,Retail,Deposit,Credit,1487468.1,1487468.1,9.36,No,1455.49,No
TXN001534,2024-05-04,2024,May,Q2,CUST1449,Access Bank,Branch_02,SME,Loan Repayment,Debit,1669686.94,726682.99,9.74,No,1444.23,No
TXN000216,2024-05-05,2024,May,Q2,CUST1283,Zenith Bank,Branch_16,Corporate,Transfer,Debit,660065.64,2357642.57,12.72,Yes,1218.05,No
TXN000123,2024-05-05,2024,May,Q2,CUST1293,Zenith Bank,Branch_20,Government,Withdrawal,Debit,42202.69,2009690.59,11.67,Yes,1141.08,No
TXN000240,2024-05-06,2024,May,Q2,CUST1273,UBA,Branch_03,SME,Deposit,Credit,1403417.76,3961150.34,20.93,No,842.96,No
TXN001219,2024-05-06,2024,May,Q2,CUST1334,Access Bank,Branch_20,Corporate,POS Payment,Debit,1273015.54,122678.95,17.26,No,1177.86,No
TXN000171,2024-05-06,2024,May,Q2,CUST1148,GTBank,Branch_06,SME,Transfer,Debit,1867536.19,2862119.03,19.2,No,1173.53,No
TXN000927,2024-05-06,2024,May,Q2,CUST1098,UBA,Branch_04,Individual,Interest Credit,Credit,1950264.75,1950264.75,22.5,No,1524.22,No
TXN001296,2024-05-08,2024,May,Q2,CUST1081,Access Bank,Branch_09,Corporate,Loan Repayment,Debit,1668740.89,0.0,6.84,No,869.37,No
TXN000441,2024-05-08,2024,May,Q2,CUST1107,Zenith Bank,Branch_19,Government,ATM Withdrawal,Debit,559619.25,1687758.28,8.92,No,1333.11,No
TXN000639,2024-05-09,2024,May,Q2,CUST1027,Zenith Bank,Unknown,SME,Deposit,Credit,583682.36,1983400.61,17.64,No,1401.48,No
TXN000325,2024-05-09,2024,May,Q2,CUST1400,FirstBank Nigeria,Branch_04,Corporate,POS Payment,Debit,296825.38,724956.19,16.67,Yes,1536.19,No
TXN001950,2024-05-10,2024,May,Q2,CUST1243,Zenith Bank,Branch_10,Corporate,Loan Repayment,Debit,1881438.88,4047937.86,18.51,No,922.56,No
TXN000050,2024-05-10,2024,May,Q2,CUST1031,Access Bank,Branch_13,Individual,Deposit,Credit,761071.87,1834902.1,5.61,No,1475.43,No
TXN001635,2024-05-11,2024,May,Q2,CUST1320,UBA,Branch_15,SME,POS Payment,Debit,1660649.23,0.0,17.69,No,826.21,No
TXN000563,2024-05-12,2024,May,Q2,CUST1169,Zenith Bank,Unknown,SME,Interest Credit,Credit,335432.57,3775307.13,18.71,No,1367.93,No
TXN001788,2024-05-12,2024,May,Q2,CUST1106,Zenith Bank,Branch_19,Government,Loan Repayment,Debit,1951740.53,1889803.97,15.14,No,970.92,No
TXN001014,2024-05-12,2024,May,Q2,CUST1140,FirstBank Nigeria,Branch_19,Government,Withdrawal,Debit,342693.89,2423233.59,11.71,Yes,768.08,No
TXN000954,2024-05-12,2024,May,Q2,CUST1073,GTBank,Branch_05,Corporate,Loan Repayment,Debit,112203.4,0.0,8.12,No,1070.84,No
TXN001878,2024-05-13,2024,May,Q2,CUST1329,FirstBank Nigeria,Unknown,Corporate,ATM Withdrawal,Debit,,1074764.82,15.14,No,1183.87,No
TXN000952,2024-05-13,2024,May,Q2,CUST1297,UBA,Branch_01,Retail,Loan Repayment,Debit,470768.54,4756654.91,5.55,No,1058.04,No
TXN000952,2024-05-13,2024,May,Q2,CUST1297,UBA,Branch_01,Retail,Loan Repayment,Debit,470768.54,4756654.91,5.55,No,1058.04,No
TXN000676,2024-05-14,2024,May,Q2,CUST1286,FirstBank Nigeria,Branch_09,Corporate,Loan Repayment,Debit,545787.57,4411113.3,6.05,No,1309.87,No
TXN001030,2024-05-15,2024,May,Q2,CUST1374,GTBank,Branch_16,Corporate,Interest Credit,Credit,805682.86,3951421.98,16.79,No,1190.83,No
TXN001486,2024-05-18,2024,May,Q2,CUST1465,FirstBank Nigeria,Branch_09,SME,POS Payment,Debit,696785.99,0.0,15.14,Yes,1156.75,No
TXN001191,2024-05-19,2024,May,Q2,CUST1419,UBA,Branch_19,Individual,POS Payment,Debit,143777.76,194539.34,14.78,Yes,772.86,No
TXN001630,2024-05-19,2024,May,Q2,CUST1248,UBA,Branch_02,Individual,Transfer,Debit,422111.8,0.0,15.47,No,848.45,No
TXN000955,2024-05-19,2024,May,Q2,CUST1013,Zenith Bank,Branch_06,Retail,Deposit,Credit,1325663.27,2768997.76,6.9,Yes,775.66,No
TXN000947,2024-05-20,2024,May,Q2,CUST1092,GTBank,Branch_16,Individual,Interest Credit,Credit,1635216.31,4010249.05,12.12,No,1312.47,No
TXN001588,2024-05-20,2024,May,Q2,CUST1229,GTBank,Branch_01,SME,Wire Transfer,Credit,631802.54,1247889.46,17.02,Yes,916.83,No
TXN000064,2024-05-21,2024,May,Q2,CUST1283,UBA,Branch_04,SME,ATM Withdrawal,Debit,1405858.46,1272205.1,10.65,No,1363.09,No
TXN001796,2024-05-21,2024,May,Q2,CUST1345,GTBank,Branch_15,Retail,Transfer,Debit,350228.36,0.0,11.09,No,1113.95,No
TXN000894,2024-05-21,2024,May,Q2,CUST1346,GTBank,Branch_07,Retail,Loan Repayment,Debit,,1233054.94,15.14,No,1357.28,No
TXN001300,2024-05-22,2024,May,Q2,CUST1238,UBA,Branch_20,Government,Transfer,Debit,1517039.84,3775294.15,9.77,No,1168.88,No
TXN000844,2024-05-22,2024,May,Q2,CUST1040,Access Bank,Branch_08,Corporate,Interest Credit,Credit,9376094379.94,2708202.16,10.15,Yes,1007.64,Yes
TXN001300,2024-05-22,2024,May,Q2,CUST1238,UBA,Branch_20,Government,Transfer,Debit,1517039.84,3775294.15,9.77,No,1565.77,No
TXN001338,2024-05-23,2024,May,Q2,CUST1320,Access Bank,Branch_18,Government,POS Payment,Debit,165236.58,0.0,5.95,No,1161.49,No
TXN000047,2024-05-23,2024,May,Q2,CUST1368,UBA,Branch_08,Corporate,Wire Transfer,Credit,1487439.06,5952939.53,14.52,No,1463.88,No
TXN001119,2024-05-23,2024,May,Q2,CUST1475,Zenith Bank,Branch_07,Government,ATM Withdrawal,Debit,637497.31,4837262.66,15.14,No,1168.88,No
TXN001123,2024-05-23,2024,May,Q2,CUST1292,Access Bank,Branch_04,Government,Transfer,Debit,,4683888.58,7.58,No,1127.74,No
TXN001665,2024-05-27,2024,May,Q2,CUST1359,Access Bank,Branch_16,Government,Withdrawal,Debit,956903.34,0.0,6.66,No,950.56,No
TXN000918,2024-05-28,2024,May,Q2,CUST1126,GTBank,Branch_19,Retail,Wire Transfer,Credit,,3594207.47,15.14,No,1284.57,No
TXN000917,2024-05-28,2024,May,Q2,CUST1042,GTBank,Branch_09,Individual,Transfer,Debit,374127.04,1233606.42,10.84,No,1595.12,No
TXN000692,2024-05-28,2024,May,Q2,CUST1316,UBA,Branch_04,Corporate,Interest Credit,Credit,178578.0,178578.0,12.49,No,762.0,No
TXN000701,2024-05-30,2024,May,Q2,CUST1474,Zenith Bank,Branch_14,Individual,Interest Credit,Credit,1659263.56,10129018.36,23.11,No,1508.77,No
TXN001536,2024-05-30,2024,May,Q2,CUST1001,FirstBank Nigeria,Branch_01,SME,Withdrawal,Debit,,0.0,22.59,No,1176.49,No
TXN001454,2024-05-30,2024,May,Q2,CUST1187,FirstBank Nigeria,Branch_18,Individual,ATM Withdrawal,Debit,213103.06,3921710.75,14.5,No,1168.88,No
TXN000994,2024-05-30,2024,May,Q2,CUST1087,GTBank,Branch_19,Corporate,POS Payment,Debit,1232727.7,0.0,12.97,Yes,1114.74,No
TXN001970,2024-05-31,2024,May,Q2,CUST1284,FirstBank Nigeria,Branch_09,Retail,Loan Repayment,Debit,522552.38,0.0,12.35,No,1341.4,No
TXN000221,2024-05-31,2024,May,Q2,CUST1416,GTBank,Branch_09,Retail,Withdrawal,Debit,1049008.61,1808278.16,10.08,No,1442.93,No
TXN000694,2024-06-02,2024,June,Q2,CUST1253,GTBank,Branch_05,SME,Loan Repayment,Debit,1453552.78,487711.12,9.1,No,774.46,No
TXN000711,2024-06-04,2024,June,Q2,CUST1251,Zenith Bank,Unknown,SME,Transfer,Credit,1331207.83,1874234.81,21.31,No,1128.63,No
TXN000779,2024-06-04,2024,June,Q2,CUST1165,Access Bank,Branch_02,Retail,Interest Credit,Credit,1360506.86,3250858.72,14.37,No,1501.23,No
TXN000711,2024-06-04,2024,June,Q2,CUST1251,Zenith Bank,Branch_16,SME,Transfer,Debit,1331207.83,1874234.81,21.31,No,1128.63,No
TXN001430,2024-06-04,2024,June,Q2,CUST1254,Access Bank,Branch_03,Corporate,POS Payment,Debit,1945827.78,5881566.27,16.46,Yes,1565.51,No
TXN000373,2024-06-05,2024,June,Q2,CUST1283,UBA,Branch_06,Individual,Wire Transfer,Credit,1562272.45,3919915.02,22.79,No,1370.92,No
TXN001341,2024-06-07,2024,June,Q2,CUST1422,UBA,Branch_04,Individual,Transfer,Debit,741962.44,3703622.71,18.78,No,1138.65,No
TXN000937,2024-06-07,2024,June,Q2,CUST1118,Zenith Bank,Branch_06,Government,Transfer,Debit,187835.28,3474733.65,8.95,No,910.53,No
TXN001642,2024-06-08,2024,June,Q2,CUST1461,Zenith Bank,Branch_12,Individual,Deposit,Credit,1609268.23,1609268.23,20.4,No,1212.83,No
TXN001643,2024-06-08,2024,June,Q2,CUST1075,Zenith Bank,Branch_03,Individual,Withdrawal,Debit,765176.56,0.0,12.69,No,1534.94,No
TXN000466,2024-06-08,2024,June,Q2,CUST1120,Zenith Bank,Branch_08,Corporate,Deposit,Credit,1588883.6,4709428.09,16.61,Yes,757.59,No
TXN000454,2024-06-09,2024,June,Q2,CUST1233,UBA,Branch_10,SME,Interest Credit,Credit,963562.54,4137247.78,9.82,No,1060.92,No
TXN001791,2024-06-09,2024,June,Q2,CUST1379,Access Bank,Branch_01,Government,Wire Transfer,Debit,100479.69,7470552.49,20.49,No,1168.88,No
TXN000391,2024-06-10,2024,June,Q2,CUST1105,FirstBank Nigeria,Unknown,Retail,Transfer,Debit,918720.86,0.0,11.8,No,901.29,No
TXN001164,2024-06-10,2024,June,Q2,CUST1285,Zenith Bank,Unknown,Retail,Transfer,Debit,1732343.81,0.0,21.75,No,1369.22,No
TXN001116,2024-06-11,2024,June,Q2,CUST1379,Zenith Bank,Branch_17,Corporate,Wire Transfer,Credit,1467019.55,6177527.2,19.25,No,821.22,No
TXN001019,2024-06-11,2024,June,Q2,CUST1370,GTBank,Branch_18,Retail,Transfer,Credit,382723.81,0.0,22.64,No,1591.13,No
TXN000457,2024-06-14,2024,June,Q2,CUST1287,Access Bank,Branch_08,Corporate,Loan Repayment,Debit,1430018.5,0.0,17.77,No,973.53,No
TXN001663,2024-06-15,2024,June,Q2,CUST1251,GTBank,Branch_17,Corporate,POS Payment,Debit,1749529.14,450961.51,15.75,No,900.63,No
TXN001719,2024-06-16,2024,June,Q2,CUST1291,Zenith Bank,Branch_18,SME,Loan Repayment,Debit,1334862.13,0.0,12.29,No,1085.19,No
TXN000685,2024-06-17,2024,June,Q2,CUST1455,Zenith Bank,Branch_16,Retail,POS Payment,Debit,548436.03,294688.76,7.02,Yes,1150.43,No
TXN001924,2024-06-18,2024,June,Q2,CUST1416,UBA,Branch_02,Retail,Withdrawal,Debit,1855179.36,133157.19,12.48,No,780.91,No
TXN000510,2024-06-18,2024,June,Q2,CUST1474,UBA,Branch_02,SME,Wire Transfer,Credit,1733616.42,6509376.81,22.36,No,1266.74,No
TXN000319,2024-06-19,2024,June,Q2,CUST1228,Access Bank,Branch_04,Corporate,Interest Credit,Credit,1674238.96,1945092.74,16.22,No,822.85,No
TXN000139,2024-06-21,2024,June,Q2,CUST1484,Access Bank,Branch_07,Government,Interest Credit,Credit,1006061.93,3879637.93,13.45,No,1431.07,No
TXN001848,2024-06-21,2024,June,Q2,CUST1441,FirstBank Nigeria,Unknown,Corporate,Transfer,Debit,88178.37,0.0,14.29,No,1016.82,No
TXN000265,2024-06-22,2024,June,Q2,CUST1475,Access Bank,Branch_10,Government,Deposit,Credit,405035.25,4700410.67,18.58,No,885.13,No
TXN001578,2024-06-22,2024,June,Q2,CUST1499,GTBank,Unknown,Corporate,Loan Repayment,Debit,437331.68,265622.17,7.34,No,1097.77,No
TXN000735,2024-06-23,2024,June,Q2,CUST1149,UBA,Branch_04,Retail,Wire Transfer,Credit,309014.32,5336754.6,12.41,No,1471.31,No
TXN000806,2024-06-23,2024,June,Q2,CUST1195,GTBank,Branch_17,Retail,Interest Credit,Credit,718506.32,890861.39,7.07,No,1214.65,No
TXN000119,2024-06-24,2024,June,Q2,CUST1338,Access Bank,Branch_10,Corporate,Interest Credit,Credit,1510008.82,1808278.16,7.66,No,1326.49,No
TXN000972,2024-06-24,2024,June,Q2,CUST1390,GTBank,Branch_14,Individual,Withdrawal,Debit,976773.86,833139.18,12.41,No,1478.45,No
TXN000493,2024-06-24,2024,June,Q2,CUST1179,UBA,Branch_12,Government,Transfer,Debit,90232.66,1759736.79,21.05,No,882.59,No
TXN000785,2024-06-24,2024,June,Q2,CUST1031,FirstBank Nigeria,Branch_18,Individual,Interest Credit,Credit,1252557.33,3087459.43,6.75,No,794.37,No
TXN001651,2024-06-25,2024,June,Q2,CUST1225,UBA,Branch_05,Government,Interest Credit,Credit,325043.41,2066340.3,19.07,No,1367.12,No
TXN000329,2024-06-26,2024,June,Q2,CUST1116,Zenith Bank,Branch_14,Government,Interest Credit,Credit,1210155.78,1925364.11,7.2,No,1379.8,No
TXN001650,2024-06-26,2024,June,Q2,CUST1298,Access Bank,Unknown,Retail,Transfer,Debit,1460087.77,0.0,9.69,No,1511.36,No
TXN001223,2024-06-27,2024,June,Q2,CUST1308,GTBank,Unknown,Government,Transfer,Debit,1000679.77,587395.53,15.14,No,1168.88,No
TXN001223,2024-06-27,2024,June,Q2,CUST1308,GTBank,Branch_11,Government,Transfer,Debit,1000679.77,587395.53,7.61,No,1491.27,No
TXN000621,2024-06-30,2024,June,Q2,CUST1271,Access Bank,Branch_09,Individual,Interest Credit,Credit,264342.53,264342.53,20.5,No,942.76,No
TXN000389,2024-07-01,2024,July,Q3,CUST1260,Access Bank,Branch_04,SME,Deposit,Credit,1796614.08,1796614.08,9.16,No,892.29,No
TXN000629,2024-07-01,2024,July,Q3,CUST1275,FirstBank Nigeria,Unknown,Corporate,POS Payment,Debit,981185.49,0.0,16.96,No,1522.18,No
TXN000543,2024-07-02,2024,July,Q3,CUST1322,UBA,Branch_18,SME,ATM Withdrawal,Debit,664998.03,131382.73,9.26,No,816.76,No
TXN001801,2024-07-02,2024,July,Q3,CUST1139,GTBank,Branch_05,SME,POS Payment,Debit,1705557.22,0.0,17.63,No,1370.88,No
TXN001390,2024-07-02,2024,July,Q3,CUST1391,FirstBank Nigeria,Branch_20,SME,Withdrawal,Debit,1176483.18,0.0,22.91,No,1326.47,No
TXN001258,2024-07-02,2024,July,Q3,CUST1184,GTBank,Branch_09,SME,Transfer,Debit,936918.63,0.0,14.26,No,967.05,No
TXN000406,2024-07-02,2024,July,Q3,CUST1071,GTBank,Branch_16,Individual,Transfer,Debit,1897449.31,1808278.16,18.03,No,1548.3,No
TXN001390,2024-07-02,2024,July,Q3,CUST1391,FirstBank Nigeria,Branch_20,SME,Withdrawal,Debit,1176483.18,0.0,22.91,No,1326.47,No
TXN001369,2024-07-03,2024,July,Q3,CUST1424,Access Bank,Branch_05,Corporate,ATM Withdrawal,Debit,579837.23,5184596.54,7.43,No,888.77,No
TXN001369,2024-07-03,2024,July,Q3,CUST1424,Access Bank,Branch_05,Corporate,ATM Withdrawal,Debit,579837.23,5184596.54,7.43,No,888.77,No
TXN000447,2024-07-04,2024,July,Q3,CUST1344,FirstBank Nigeria,Branch_06,Individual,POS Payment,Debit,573403.89,2003296.51,17.5,No,1294.49,No
TXN001668,2024-07-05,2024,July,Q3,CUST1276,FirstBank Nigeria,Branch_06,Government,Interest Credit,Credit,1139078.88,1808278.16,19.42,No,811.84,No
TXN001955,2024-07-06,2024,July,Q3,CUST1293,UBA,Branch_13,SME,Wire Transfer,Credit,1769684.63,2546484.29,7.19,No,1506.95,No
TXN001999,2024-07-06,2024,July,Q3,CUST1349,Access Bank,Branch_07,Individual,Interest Credit,Credit,1404130.61,3359303.72,8.95,No,885.96,No
TXN000845,2024-07-07,2024,July,Q3,CUST1295,GTBank,Branch_06,Government,Interest Credit,Credit,160491.94,2728981.44,23.98,No,1150.11,No
TXN000138,2024-07-08,2024,July,Q3,CUST1383,GTBank,Branch_07,SME,Loan Repayment,Debit,1931210.48,1808278.16,20.4,No,1062.66,No
TXN001579,2024-07-10,2024,July,Q3,CUST1143,GTBank,Branch_09,SME,Withdrawal,Debit,1847172.54,1385772.63,17.12,No,1422.43,No
TXN000070,2024-07-11,2024,July,Q3,CUST1194,Access Bank,Branch_20,Individual,Interest Credit,Credit,1980067.51,6478891.8,11.3,No,1566.09,No
TXN000858,2024-07-11,2024,July,Q3,CUST1056,UBA,Branch_07,Corporate,Loan Repayment,Debit,402281.23,5467916.58,19.75,No,970.45,No
TXN001739,2024-07-13,2024,July,Q3,CUST1288,Zenith Bank,Branch_12,SME,POS Payment,Debit,1246001.37,1673685.65,12.55,No,1066.17,No
TXN001448,2024-07-13,2024,July,Q3,CUST1158,GTBank,Branch_01,Retail,POS Payment,Debit,21082.75,1555711.28,7.94,No,1545.21,No
TXN001542,2024-07-13,2024,July,Q3,CUST1058,Zenith Bank,Branch_04,Individual,Withdrawal,Debit,1532116.59,0.0,20.31,Yes,1159.06,No
TXN000245,2024-07-15,2024,July,Q3,CUST1369,Zenith Bank,Branch_11,SME,Withdrawal,Debit,,1455980.45,19.0,Yes,1300.77,No
TXN000616,2024-07-15,2024,July,Q3,CUST1176,Access Bank,Branch_10,Government,Withdrawal,Debit,1419795.66,2508259.12,18.39,Yes,1134.18,No
TXN001286,2024-07-17,2024,July,Q3,CUST1109,UBA,Branch_17,Individual,Interest Credit,Credit,880006.06,3650567.85,19.65,No,1535.3,No
TXN001409,2024-07-17,2024,July,Q3,CUST1101,Zenith Bank,Branch_11,Individual,Transfer,Debit,257507.1,1451691.7,23.67,No,1219.69,No
TXN000693,2024-07-18,2024,July,Q3,CUST1269,Access Bank,Branch_09,Corporate,Withdrawal,Debit,1427270.64,776765.1,9.12,Yes,994.77,No
TXN001834,2024-07-19,2024,July,Q3,CUST1039,Access Bank,Branch_14,Individual,Deposit,Credit,473876.72,1876559.67,5.92,No,1499.0,No
TXN001299,2024-07-19,2024,July,Q3,CUST1312,GTBank,Branch_09,SME,Withdrawal,Debit,1750533.34,3753112.22,23.54,No,845.91,No
TXN000104,2024-07-20,2024,July,Q3,CUST1062,FirstBank Nigeria,Branch_05,Individual,Loan Repayment,Debit,1942201.08,2805402.32,6.46,No,1418.93,No
TXN000658,2024-07-20,2024,July,Q3,CUST1393,FirstBank Nigeria,Branch_01,SME,Withdrawal,Debit,978938.09,3456700.72,9.89,No,1168.88,No
TXN000023,2024-07-20,2024,July,Q3,CUST1135,Zenith Bank,Branch_07,Individual,POS Payment,Debit,1323911.69,3312352.77,14.75,No,1573.4,No
TXN000408,2024-07-20,2024,July,Q3,CUST1469,FirstBank Nigeria,Branch_09,SME,Deposit,Credit,206898.41,6549656.46,23.9,No,1459.64,No
TXN000751,2024-07-21,2024,July,Q3,CUST1108,Access Bank,Branch_20,Corporate,Deposit,Credit,1888167.09,5659807.76,12.52,No,1474.47,No
